json2tab	ENG_DF_001477_20150709_F001000DA-0	Baltimore	ENG_DF_001477_20150709_F001000DA:94-102	NIL	GPE	NAM	1.0
json2tab	ENG_DF_001477_20150709_F001000DA-1	author="Hairy Jello	ENG_DF_001477_20150709_F001000DA:181-199	NIL	PER	NAM	1.0
json2tab	ENG_DF_001477_20150709_F001000DA-12	Baltimore	ENG_DF_001477_20150709_F001000DA:256-264	NIL	GPE	NAM	1.0
json2tab	ENG_DF_001477_20150709_F001000DA-13	Mosby	ENG_DF_001477_20150709_F001000DA:284-288	NIL	PER	NAM	1.0
json2tab	ENG_DF_001477_20150709_F001000DA-14	Freddie	ENG_DF_001477_20150709_F001000DA:359-365	NIL	PER	NAM	1.0
json2tab	ENG_DF_001477_20150709_F001000DA-28	Freddie	ENG_DF_001477_20150709_F001000DA:423-429	NIL	PER	NAM	1.0
json2tab	ENG_DF_001477_20150709_F001000DA-38	Idiot	ENG_DF_001477_20150709_F001000DA:554-558	NIL	PER	NAM	1.0
json2tab	ENG_DF_001477_20150709_F001000DA-50	Baltimore	ENG_DF_001477_20150709_F001000DA:679-687	NIL	GPE	NAM	1.0
json2tab	ENG_DF_001477_20150709_F001000DA-54	Baltimore	ENG_DF_001477_20150709_F001000DA:743-751	NIL	GPE	NAM	1.0
json2tab	ENG_DF_001477_20150709_F001000DA-60	Baltimore	ENG_DF_001477_20150709_F001000DA:863-871	NIL	GPE	NAM	1.0
json2tab	ENG_DF_001477_20150709_F001000DA-66	Baltimore	ENG_DF_001477_20150709_F001000DA:1001-1009	NIL	GPE	NAM	1.0
json2tab	ENG_DF_001477_20150709_F001000DA-86	Baltimore	ENG_DF_001477_20150709_F001000DA:1149-1157	NIL	GPE	NAM	1.0
json2tab	ENG_DF_001477_20150709_F001000DA-90	Mosby	ENG_DF_001477_20150709_F001000DA:1183-1187	NIL	PER	NAM	1.0
json2tab	ENG_DF_001477_20150709_F001000DA-91	Idiot	ENG_DF_001477_20150709_F001000DA:1199-1203	NIL	PER	NAM	1.0
json2tab	ENG_DF_001477_20150709_F001000DA-92	Parkinson's	ENG_DF_001477_20150709_F001000DA:1245-1255	NIL	MHI	NAM	1.0
json2tab	ENG_DF_001477_20150709_F001000DA-98	Wendy's	ENG_DF_001477_20150709_F001000DA:1325-1331	NIL	ORG	NAM	1.0
json2tab	ENG_DF_001477_20150709_F001000DA-114	Stephanie Rawlings-Blake	ENG_DF_001477_20150709_F001000DA:1969-1992	NIL	PER	NAM	1.0
json2tab	ENG_DF_001477_20150709_F001000DA-115	Anthony Batts	ENG_DF_001477_20150709_F001000DA:2022-2034	NIL	PER	NAM	1.0
json2tab	ENG_DF_001477_20150709_F001000DA-130	Mosby	ENG_DF_001477_20150709_F001000DA:3735-3739	NIL	PER	NAM	1.0
json2tab	ENG_DF_001477_20150709_F001000DA-131	Batts	ENG_DF_001477_20150709_F001000DA:3745-3749	NIL	PER	NAM	1.0
json2tab	ENG_DF_001477_20150709_F001000DA-142	Lynch	ENG_DF_001477_20150709_F001000DA:3855-3859	NIL	PER	NAM	1.0
json2tab	ENG_DF_001477_20150709_F001000DA-154	Buck Showalter	ENG_DF_001477_20150709_F001000DA:3957-3970	NIL	PER	NAM	1.0
json2tab	ENG_DF_001477_20150709_F001000DA-164	Baltimore	ENG_DF_001477_20150709_F001000DA:4816-4824	NIL	GPE	NAM	1.0
json2tab	ENG_DF_001477_20150709_F001000DA-194	baltimore	ENG_DF_001477_20150709_F001000DA:6300-6308	NIL	GPE	NAM	1.0
json2tab	ENG_DF_001477_20150709_F001000DA-195	Baltimore	ENG_DF_001477_20150709_F001000DA:6364-6372	NIL	GPE	NAM	1.0
json2tab	ENG_DF_001477_20150709_F001000DA-196	Maryland News	ENG_DF_001477_20150709_F001000DA:6376-6388	NIL	ORG	NAM	1.0
json2tab	ENG_DF_001477_20150709_F001000DA-197	WBAL	ENG_DF_001477_20150709_F001000DA:6392-6395	NIL	ORG	NAM	1.0
json2tab	ENG_DF_001477_20150709_F001000DA-204	CindyB	ENG_DF_001477_20150709_F001000DA:6478-6483	NIL	PER	NAM	1.0
json2tab	ENG_DF_001477_20150709_F001000DA-205	Baltimore	ENG_DF_001477_20150709_F001000DA:6536-6544	NIL	GPE	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-0	Freddie Gray	ENG_NW_001437_20150426_F0010006R:548-559	NIL	PER	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-1	Baltimore Orioles	ENG_NW_001437_20150426_F0010006R:600-616	NIL	ORG	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-24	Associated Press	ENG_NW_001437_20150426_F0010006R:885-900	NIL	ORG	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-30	Baltimore Police	ENG_NW_001437_20150426_F0010006R:994-1009	NIL	ORG	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-31	Twitter	ENG_NW_001437_20150426_F0010006R:1018-1024	NIL	ORG	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-42	Baltimore Sun	ENG_NW_001437_20150426_F0010006R:1081-1093	NIL	ORG	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-56	Freddie Gray	ENG_NW_001437_20150426_F0010006R:1329-1340	NIL	PER	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-66	Gray	ENG_NW_001437_20150426_F0010006R:1491-1494	NIL	PER	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-67	Gray	ENG_NW_001437_20150426_F0010006R:1583-1586	NIL	PER	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-80	Gray	ENG_NW_001437_20150426_F0010006R:1697-1700	NIL	PER	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-120	Washington Post	ENG_NW_001437_20150426_F0010006R:2449-2463	NIL	ORG	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-144	Graylan Hagler	ENG_NW_001437_20150426_F0010006R:2574-2587	NIL	PER	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-145	Plymouth Congregational United Church of Christ	ENG_NW_001437_20150426_F0010006R:2600-2646	NIL	ORG	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-162	Freddie Gray	ENG_NW_001437_20150426_F0010006R:2792-2803	NIL	PER	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-168	Malik Shabazz	ENG_NW_001437_20150426_F0010006R:2906-2918	NIL	PER	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-169	Black Lawyers for Justice	ENG_NW_001437_20150426_F0010006R:2923-2947	NIL	ORG	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-176	Maryland	ENG_NW_001437_20150426_F0010006R:3074-3081	NIL	GPE	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-178	Larry Hogan	ENG_NW_001437_20150426_F0010006R:3088-3098	NIL	PER	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-179	Baltimore	ENG_NW_001437_20150426_F0010006R:3104-3112	NIL	GPE	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-180	Stephanie Rawlings-Blake	ENG_NW_001437_20150426_F0010006R:3120-3143	NIL	PER	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-188	Hogan	ENG_NW_001437_20150426_F0010006R:3212-3216	NIL	PER	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-189	Baltimore	ENG_NW_001437_20150426_F0010006R:3271-3279	NIL	GPE	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-190	Charm City	ENG_NW_001437_20150426_F0010006R:3360-3369	NIL	GPE	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-204	Shabazz	ENG_NW_001437_20150426_F0010006R:3382-3388	NIL	PER	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-205	Gray	ENG_NW_001437_20150426_F0010006R:3456-3459	NIL	PER	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-218	U.S. Justice Department	ENG_NW_001437_20150426_F0010006R:3624-3646	NIL	ORG	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-219	Gray	ENG_NW_001437_20150426_F0010006R:3707-3710	NIL	PER	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-226	Shabazz	ENG_NW_001437_20150426_F0010006R:3771-3777	NIL	PER	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-227	Baltimore Sun	ENG_NW_001437_20150426_F0010006R:3840-3852	NIL	ORG	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-230	Oriole Park	ENG_NW_001437_20150426_F0010006R:3914-3924	NIL	FAC	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-231	Camden Yards	ENG_NW_001437_20150426_F0010006R:3929-3940	NIL	FAC	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-232	Shabazz	ENG_NW_001437_20150426_F0010006R:3971-3977	NIL	PER	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-256	Gray	ENG_NW_001437_20150426_F0010006R:4216-4219	NIL	PER	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-257	Baltimore Sun	ENG_NW_001437_20150426_F0010006R:4273-4285	NIL	ORG	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-264	Sara Benjamin	ENG_NW_001437_20150426_F0010006R:4333-4345	NIL	PER	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-265	Imari Rucker	ENG_NW_001437_20150426_F0010006R:4384-4395	NIL	PER	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-280	Black	ENG_NW_001437_20150426_F0010006R:4604-4608	NIL	GPE	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-300	Larry Holmes	ENG_NW_001437_20150426_F0010006R:4720-4731	NIL	PER	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-301	New York	ENG_NW_001437_20150426_F0010006R:4748-4755	NIL	GPE	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-302	Washington Post	ENG_NW_001437_20150426_F0010006R:4861-4875	NIL	ORG	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-314	Holmes	ENG_NW_001437_20150426_F0010006R:4936-4941	NIL	PER	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-328	Kevin Davis	ENG_NW_001437_20150426_F0010006R:5050-5060	NIL	PER	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-329	Gray	ENG_NW_001437_20150426_F0010006R:5121-5124	NIL	PER	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-330	Gray	ENG_NW_001437_20150426_F0010006R:5177-5180	NIL	PER	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-358	Davis	ENG_NW_001437_20150426_F0010006R:5321-5325	NIL	PER	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-359	Gray	ENG_NW_001437_20150426_F0010006R:5365-5368	NIL	PER	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-368	Davis	ENG_NW_001437_20150426_F0010006R:5436-5440	NIL	PER	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-370	Gray	ENG_NW_001437_20150426_F0010006R:5472-5475	NIL	PER	NAM	1.0
json2tab	ENG_NW_001437_20150426_F0010006R-378	Gray	ENG_NW_001437_20150426_F0010006R:5675-5678	NIL	PER	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-0	Baltimore	ENG_NW_001041_20150427_F00100063:672-680	NIL	GPE	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-1	Baltimore	ENG_NW_001041_20150427_F00100063:807-815	NIL	GPE	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-16	Freddie Gray	ENG_NW_001041_20150427_F00100063:890-901	NIL	PER	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-17	Lynch	ENG_NW_001041_20150427_F00100063:1068-1072	NIL	PER	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-18	Barack Obama	ENG_NW_001041_20150427_F00100063:1092-1103	NIL	PER	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-19	DOJ	ENG_NW_001041_20150427_F00100063:1161-1163	NIL	ORG	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-20	White House	ENG_NW_001041_20150427_F00100063:1190-1200	NIL	ORG	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-56	Baltimore	ENG_NW_001041_20150427_F00100063:1502-1510	NIL	GPE	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-82	Department of Justice	ENG_NW_001041_20150427_F00100063:1645-1665	NIL	ORG	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-83	White House	ENG_NW_001041_20150427_F00100063:1782-1792	NIL	ORG	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-84	Obama	ENG_NW_001041_20150427_F00100063:1812-1816	NIL	PER	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-85	Baltimore	ENG_NW_001041_20150427_F00100063:1837-1845	NIL	GPE	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-86	Stephanie Rawlings-Blake	ENG_NW_001041_20150427_F00100063:1853-1876	NIL	PER	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-87	Gray	ENG_NW_001041_20150427_F00100063:1957-1960	NIL	PER	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-108	Valerie Jarrett	ENG_NW_001041_20150427_F00100063:2077-2091	NIL	PER	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-109	Maryland	ENG_NW_001041_20150427_F00100063:2110-2117	NIL	GPE	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-120	Larry Hogan	ENG_NW_001041_20150427_F00100063:2124-2134	NIL	PER	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-121	White House	ENG_NW_001041_20150427_F00100063:2141-2151	NIL	ORG	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-122	Hogan	ENG_NW_001041_20150427_F00100063:2159-2163	NIL	PER	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-130	Hogan	ENG_NW_001041_20150427_F00100063:2222-2226	NIL	PER	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-131	National Guard	ENG_NW_001041_20150427_F00100063:2313-2326	NIL	ORG	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-136	Baltimore	ENG_NW_001041_20150427_F00100063:2370-2378	NIL	GPE	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-148	Anthony Batts	ENG_NW_001041_20150427_F00100063:2814-2826	NIL	PER	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-158	Darryl DeSousa	ENG_NW_001041_20150427_F00100063:2896-2909	NIL	PER	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-168	Rawlings-Blake	ENG_NW_001041_20150427_F00100063:2995-3008	NIL	PER	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-190	Rawlings-Blake	ENG_NW_001041_20150427_F00100063:3337-3350	NIL	PER	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-191	Gray	ENG_NW_001041_20150427_F00100063:3481-3484	NIL	PER	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-212	Hogan	ENG_NW_001041_20150427_F00100063:3710-3714	NIL	PER	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-213	National Guard	ENG_NW_001041_20150427_F00100063:3797-3810	NIL	ORG	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-214	Rawlings-Blake	ENG_NW_001041_20150427_F00100063:3854-3867	NIL	PER	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-226	Hogan	ENG_NW_001041_20150427_F00100063:3912-3916	NIL	PER	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-227	Maryland	ENG_NW_001041_20150427_F00100063:3976-3983	NIL	GPE	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-228	Obama	ENG_NW_001041_20150427_F00100063:4208-4212	NIL	PER	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-252	Hogan	ENG_NW_001041_20150427_F00100063:4215-4219	NIL	PER	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-253	National Guard	ENG_NW_001041_20150427_F00100063:4271-4284	NIL	ORG	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-254	Hogan	ENG_NW_001041_20150427_F00100063:4332-4336	NIL	PER	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-255	Hogan	ENG_NW_001041_20150427_F00100063:4447-4451	NIL	PER	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-272	Capitol Hill	ENG_NW_001041_20150427_F00100063:4474-4485	NIL	LOC	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-273	Maryland	ENG_NW_001041_20150427_F00100063:4488-4495	NIL	GPE	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-274	Democratic	ENG_NW_001041_20150427_F00100063:4503-4512	NIL	ORG	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-275	Gray	ENG_NW_001041_20150427_F00100063:4633-4636	NIL	PER	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-282	Barbara Mikulski	ENG_NW_001041_20150427_F00100063:4666-4681	NIL	PER	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-283	Ben Cardin	ENG_NW_001041_20150427_F00100063:4684-4693	NIL	PER	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-284	Justice Department	ENG_NW_001041_20150427_F00100063:4754-4771	NIL	ORG	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-285	Gray	ENG_NW_001041_20150427_F00100063:4819-4822	NIL	PER	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-298	Maryland	ENG_NW_001041_20150427_F00100063:4892-4899	NIL	GPE	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-302	Martin O’Malley	ENG_NW_001041_20150427_F00100063:4906-4920	NIL	PER	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-303	London	ENG_NW_001041_20150427_F00100063:4971-4976	NIL	GPE	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-304	Dublin	ENG_NW_001041_20150427_F00100063:4982-4987	NIL	GPE	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-322	Baltimore	ENG_NW_001041_20150427_F00100063:5217-5225	NIL	GPE	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-323	White House	ENG_NW_001041_20150427_F00100063:5251-5261	NIL	ORG	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-324	DOJ	ENG_NW_001041_20150427_F00100063:5294-5296	NIL	ORG	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-325	Gray	ENG_NW_001041_20150427_F00100063:5309-5312	NIL	PER	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-340	Mikulski	ENG_NW_001041_20150427_F00100063:5332-5339	NIL	PER	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-341	Baltimore	ENG_NW_001041_20150427_F00100063:5472-5480	NIL	GPE	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-342	Lynch	ENG_NW_001041_20150427_F00100063:5509-5513	NIL	PER	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-354	DOJ	ENG_NW_001041_20150427_F00100063:5684-5686	NIL	ORG	NAM	1.0
json2tab	ENG_NW_001041_20150427_F00100063-355	America	ENG_NW_001041_20150427_F00100063:5786-5792	NIL	GPE	NAM	1.0
